Asset,Type,Valid Date UTC,Energy KWh,Power KW,Radiation
E.K. Chalki,PhotovoltaicArray,2024-08-13 06:45:00,113.2545394897461,453.0181579589844,555.2366348775403
E.K. Chalki,PhotovoltaicArray,2024-08-13 07:00:00,110.13893127441406,440.55572509765625,601.5961985663445
E.K. Chalki,PhotovoltaicArray,2024-08-13 07:15:00,131.52957153320312,526.1182861328125,647.9557622551487
E.K. Chalki,PhotovoltaicArray,2024-08-13 07:30:00,137.68226623535156,550.7290649414062,694.315325943953
E.K. Chalki,PhotovoltaicArray,2024-08-13 07:45:00,138.75640869140625,555.025634765625,740.6748896327573
E.K. Chalki,PhotovoltaicArray,2024-08-13 08:00:00,151.64346313476562,606.5738525390625,775.4445623993606
E.K. Chalki,PhotovoltaicArray,2024-08-13 08:15:00,156.24159240722656,624.9663696289062,810.2142351659638
E.K. Chalki,PhotovoltaicArray,2024-08-13 08:30:00,150.2272186279297,600.9088745117188,844.9839079325671
E.K. Chalki,PhotovoltaicArray,2024-08-13 08:45:00,160.52328491210938,642.0931396484375,879.7535806991704
E.K. Chalki,PhotovoltaicArray,2024-08-13 09:00:00,176.14170837402344,704.5668334960938,900.777103767349
E.K. Chalki,PhotovoltaicArray,2024-08-13 09:15:00,174.31336975097656,697.2534790039062,921.8006268355277
E.K. Chalki,PhotovoltaicArray,2024-08-13 09:30:00,175.59194946289062,702.3677978515625,942.8241499037065
E.K. Chalki,PhotovoltaicArray,2024-08-13 09:45:00,158.99893188476562,635.9957275390625,963.8476729718851
E.K. Chalki,PhotovoltaicArray,2024-08-13 10:00:00,173.16116333007812,692.6446533203125,968.9687875654158
E.K. Chalki,PhotovoltaicArray,2024-08-13 10:15:00,171.06613159179688,684.2645263671875,974.0899021589465
E.K. Chalki,PhotovoltaicArray,2024-08-13 10:30:00,178.77792358398438,715.1116943359375,979.2110167524775
E.K. Chalki,PhotovoltaicArray,2024-08-13 10:45:00,175.52586364746094,702.1034545898438,984.332131346008
E.K. Chalki,PhotovoltaicArray,2024-08-13 11:00:00,181.21047973632812,724.8419189453125,972.4727080767791
E.K. Chalki,PhotovoltaicArray,2024-08-13 11:15:00,160.4433135986328,641.7732543945312,960.6132848075499
E.K. Chalki,PhotovoltaicArray,2024-08-13 11:30:00,159.47999572753906,637.9199829101562,948.7538615383208
E.K. Chalki,PhotovoltaicArray,2024-08-13 11:45:00,164.13824462890625,656.552978515625,936.8944382690919
E.K. Chalki,PhotovoltaicArray,2024-08-13 12:00:00,161.67408752441406,646.6963500976562,909.6716712192708
E.K. Chalki,PhotovoltaicArray,2024-08-13 12:15:00,166.82418823242188,667.2967529296875,882.4489041694496
E.K. Chalki,PhotovoltaicArray,2024-08-13 12:30:00,156.13218688964844,624.5287475585938,855.2261371196286
E.K. Chalki,PhotovoltaicArray,2024-08-13 12:45:00,148.5757293701172,594.3029174804688,830.1596288460306
E.K. Chalki,PhotovoltaicArray,2024-08-13 13:00:00,128.3941192626953,513.5764770507812,789.7297767918409
E.K. Chalki,PhotovoltaicArray,2024-08-13 13:15:00,132.02586364746094,528.1034545898438,749.2999247376512
E.K. Chalki,PhotovoltaicArray,2024-08-13 13:30:00,128.2412567138672,512.9650268554688,708.8700726834614
E.K. Chalki,PhotovoltaicArray,2024-08-13 13:45:00,121.30467987060547,485.2187194824219,668.4402206292716
E.K. Chalki,PhotovoltaicArray,2024-08-13 14:00:00,104.972900390625,419.8916015625,618.5767364291041
E.K. Chalki,PhotovoltaicArray,2024-08-13 14:15:00,106.75560760498047,427.0224304199219,568.7132522289368
E.K. Chalki,PhotovoltaicArray,2024-08-13 14:30:00,85.21623229980469,340.86492919921875,518.8497680287692
E.K. Chalki,PhotovoltaicArray,2024-08-13 14:45:00,72.06543731689453,288.2617492675781,468.98628382860176
E.K. Chalki,PhotovoltaicArray,2024-08-13 15:00:00,63.55198287963867,254.2079315185547,414.8102820759874
E.K. Chalki,PhotovoltaicArray,2024-08-13 15:15:00,50.13991928100586,200.55967712402344,360.6342803233731
E.K. Chalki,PhotovoltaicArray,2024-08-13 15:30:00,42.00801467895508,168.0320587158203,306.4582785707588
E.K. Chalki,PhotovoltaicArray,2024-08-13 15:45:00,28.56352424621582,114.25409698486328,252.28227681814445
E.K. Chalki,PhotovoltaicArray,2024-08-13 16:00:00,18.805246353149414,75.22098541259766,204.8445837412284
E.K. Chalki,PhotovoltaicArray,2024-08-13 16:15:00,13.680380821228027,54.72152328491211,157.40689066431233
E.K. Chalki,PhotovoltaicArray,2024-08-13 16:30:00,8.746240615844727,34.984962463378906,109.9691975873963
E.K. Chalki,PhotovoltaicArray,2024-08-13 16:45:00,0.0,0.0,62.53150451048025
E.K. Chalki,PhotovoltaicArray,2024-08-13 17:00:00,0.0,0.0,46.89862838286019
E.K. Chalki,PhotovoltaicArray,2024-08-13 17:15:00,0.0,0.0,31.265752255240123
E.K. Chalki,PhotovoltaicArray,2024-08-13 17:30:00,0.0,0.0,15.632876127620062
E.K. Chalki,PhotovoltaicArray,2024-08-13 17:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 18:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 18:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 18:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 18:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 19:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 19:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 19:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 19:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 20:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 20:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 20:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 20:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 21:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 21:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 21:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 21:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 22:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 22:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 22:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 22:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 23:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 23:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 23:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-13 23:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 00:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 00:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 00:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 00:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 01:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 01:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 01:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 01:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 02:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 02:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 02:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 02:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 03:00:00,0.0,0.0,2.1618504124676576
E.K. Chalki,PhotovoltaicArray,2024-08-14 03:15:00,0.0,0.0,4.323700824935315
E.K. Chalki,PhotovoltaicArray,2024-08-14 03:30:00,0.0,0.0,6.485551237402974
E.K. Chalki,PhotovoltaicArray,2024-08-14 03:45:00,0.0,0.0,8.64740164987063
E.K. Chalki,PhotovoltaicArray,2024-08-14 04:00:00,3.497714042663574,13.990856170654297,39.994232630651666
E.K. Chalki,PhotovoltaicArray,2024-08-14 04:15:00,8.796655654907227,35.186622619628906,71.3410636114327
E.K. Chalki,PhotovoltaicArray,2024-08-14 04:30:00,11.084370613098145,44.33748245239258,102.68789459221372
E.K. Chalki,PhotovoltaicArray,2024-08-14 04:45:00,18.35270881652832,73.41083526611328,134.03472557299474
E.K. Chalki,PhotovoltaicArray,2024-08-14 05:00:00,25.716632843017578,102.86653137207031,185.10844156754317
E.K. Chalki,PhotovoltaicArray,2024-08-14 05:15:00,41.576927185058594,166.30770874023438,236.18215756209162
E.K. Chalki,PhotovoltaicArray,2024-08-14 05:30:00,49.263919830322266,197.05567932128906,287.25587355664
E.K. Chalki,PhotovoltaicArray,2024-08-14 05:45:00,59.42618179321289,237.70472717285156,338.32958955118846
E.K. Chalki,PhotovoltaicArray,2024-08-14 06:00:00,71.82565307617188,287.3026123046875,391.02469335508755
E.K. Chalki,PhotovoltaicArray,2024-08-14 06:15:00,85.47174072265625,341.886962890625,443.71979715898675
E.K. Chalki,PhotovoltaicArray,2024-08-14 06:30:00,92.98360443115234,371.9344177246094,496.4149009628859
E.K. Chalki,PhotovoltaicArray,2024-08-14 06:45:00,112.40327453613281,449.61309814453125,549.1100047667851
E.K. Chalki,PhotovoltaicArray,2024-08-14 07:00:00,118.43204498291016,473.7281799316406,595.0493260317228
E.K. Chalki,PhotovoltaicArray,2024-08-14 07:15:00,124.3266372680664,497.3065490722656,640.9886472966605
E.K. Chalki,PhotovoltaicArray,2024-08-14 07:30:00,131.78395080566406,527.1358032226562,686.9279685615983
E.K. Chalki,PhotovoltaicArray,2024-08-14 07:45:00,138.80862426757812,555.2344970703125,732.867289826536
E.K. Chalki,PhotovoltaicArray,2024-08-14 08:00:00,145.7346954345703,582.9387817382812,767.727127727577
E.K. Chalki,PhotovoltaicArray,2024-08-14 08:15:00,158.2855987548828,633.1423950195312,802.5869656286179
E.K. Chalki,PhotovoltaicArray,2024-08-14 08:30:00,149.6704864501953,598.6819458007812,837.446803529659
E.K. Chalki,PhotovoltaicArray,2024-08-14 08:45:00,159.82040405273438,639.2816162109375,872.3066414306999
E.K. Chalki,PhotovoltaicArray,2024-08-14 09:00:00,165.7410430908203,662.9641723632812,893.3846829522595
E.K. Chalki,PhotovoltaicArray,2024-08-14 09:15:00,169.9058837890625,679.62353515625,914.4627244738192
E.K. Chalki,PhotovoltaicArray,2024-08-14 09:30:00,128.26072692871094,513.0429077148438,935.5407659953789
E.K. Chalki,PhotovoltaicArray,2024-08-14 09:45:00,159.96917724609375,639.876708984375,956.6188075169384
E.K. Chalki,PhotovoltaicArray,2024-08-14 10:00:00,169.49081420898438,677.9632568359375,961.4829709449907
E.K. Chalki,PhotovoltaicArray,2024-08-14 10:15:00,171.9313507080078,687.7254028320312,966.347134373043
E.K. Chalki,PhotovoltaicArray,2024-08-14 10:30:00,170.01364135742188,680.0545654296875,971.2112978010953
E.K. Chalki,PhotovoltaicArray,2024-08-14 10:45:00,169.10028076171875,676.401123046875,976.0754612291474
E.K. Chalki,PhotovoltaicArray,2024-08-14 11:00:00,173.7386474609375,694.95458984375,964.1852839605752
E.K. Chalki,PhotovoltaicArray,2024-08-14 11:15:00,177.81515502929688,711.2606201171875,952.2951066920032
E.K. Chalki,PhotovoltaicArray,2024-08-14 11:30:00,169.69512939453125,678.780517578125,940.4049294234312
E.K. Chalki,PhotovoltaicArray,2024-08-14 11:45:00,143.76895141601562,575.0758056640625,928.514752154859
E.K. Chalki,PhotovoltaicArray,2024-08-14 12:00:00,163.70355224609375,654.814208984375,900.9511593958963
E.K. Chalki,PhotovoltaicArray,2024-08-14 12:15:00,155.97142028808594,623.8856811523438,873.3875666369337
E.K. Chalki,PhotovoltaicArray,2024-08-14 12:30:00,153.64137268066406,614.5654907226562,845.8239738779711
E.K. Chalki,PhotovoltaicArray,2024-08-14 12:45:00,131.58966064453125,526.358642578125,817.1794559127745
E.K. Chalki,PhotovoltaicArray,2024-08-14 13:00:00,136.20486450195312,544.8194580078125,776.3745293774475
E.K. Chalki,PhotovoltaicArray,2024-08-14 13:15:00,130.964111328125,523.8564453125,735.5696028421205
E.K. Chalki,PhotovoltaicArray,2024-08-14 13:30:00,126.04450225830078,504.1780090332031,694.7646763067935
E.K. Chalki,PhotovoltaicArray,2024-08-14 13:45:00,121.10530853271484,484.4212341308594,653.9597497714665
E.K. Chalki,PhotovoltaicArray,2024-08-14 14:00:00,96.3248519897461,385.2994079589844,604.2371902847103
E.K. Chalki,PhotovoltaicArray,2024-08-14 14:15:00,97.32032775878906,389.28131103515625,554.5146307979542
E.K. Chalki,PhotovoltaicArray,2024-08-14 14:30:00,76.27322387695312,305.0928955078125,504.79207131119813
E.K. Chalki,PhotovoltaicArray,2024-08-14 14:45:00,73.22566986083984,292.9026794433594,455.0695118244419
E.K. Chalki,PhotovoltaicArray,2024-08-14 15:00:00,65.31536102294922,261.2614440917969,401.8339454174259
E.K. Chalki,PhotovoltaicArray,2024-08-14 15:15:00,49.346046447753906,197.38418579101562,348.5983790104098
E.K. Chalki,PhotovoltaicArray,2024-08-14 15:30:00,40.18682098388672,160.74728393554688,295.3628126033937
E.K. Chalki,PhotovoltaicArray,2024-08-14 15:45:00,27.795011520385742,111.18004608154297,242.12724619637765
E.K. Chalki,PhotovoltaicArray,2024-08-14 16:00:00,18.461530685424805,73.84612274169922,196.18792493143994
E.K. Chalki,PhotovoltaicArray,2024-08-14 16:15:00,11.524249076843262,46.09699630737305,150.2486036665022
E.K. Chalki,PhotovoltaicArray,2024-08-14 16:30:00,8.452117919921875,33.8084716796875,104.30928240156449
E.K. Chalki,PhotovoltaicArray,2024-08-14 16:45:00,0.0,0.0,58.36996113662675
E.K. Chalki,PhotovoltaicArray,2024-08-14 17:00:00,0.0,0.0,43.77747085247007
E.K. Chalki,PhotovoltaicArray,2024-08-14 17:15:00,0.0,0.0,29.184980568313375
E.K. Chalki,PhotovoltaicArray,2024-08-14 17:30:00,0.0,0.0,14.592490284156687
E.K. Chalki,PhotovoltaicArray,2024-08-14 17:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 18:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 18:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 18:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 18:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 19:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 19:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 19:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 19:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 20:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 20:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 20:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 20:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 21:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 21:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 21:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 21:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 22:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 22:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 22:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 22:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 23:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 23:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 23:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-14 23:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 00:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 00:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 00:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 00:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 01:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 01:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 01:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 01:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 02:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 02:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 02:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 02:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 03:00:00,0.0,0.0,1.8965967624261206
E.K. Chalki,PhotovoltaicArray,2024-08-15 03:15:00,0.0,0.0,3.7931935248522413
E.K. Chalki,PhotovoltaicArray,2024-08-15 03:30:00,0.0,0.0,5.6897902872783614
E.K. Chalki,PhotovoltaicArray,2024-08-15 03:45:00,0.0,0.0,7.5863870497044825
E.K. Chalki,PhotovoltaicArray,2024-08-15 04:00:00,3.4320573806762695,13.728229522705078,37.93193524852241
E.K. Chalki,PhotovoltaicArray,2024-08-15 04:15:00,7.446307182312012,29.785228729248047,68.27748344734033
E.K. Chalki,PhotovoltaicArray,2024-08-15 04:30:00,12.247220993041992,48.98888397216797,98.62303164615825
E.K. Chalki,PhotovoltaicArray,2024-08-15 04:45:00,18.15384292602539,72.61537170410156,128.96857984497618
E.K. Chalki,PhotovoltaicArray,2024-08-15 05:00:00,24.471115112304688,97.88446044921875,180.17669243048147
E.K. Chalki,PhotovoltaicArray,2024-08-15 05:15:00,41.576927185058594,166.30770874023438,231.3848050159867
E.K. Chalki,PhotovoltaicArray,2024-08-15 05:30:00,46.74198913574219,186.96795654296875,282.59291760149193
E.K. Chalki,PhotovoltaicArray,2024-08-15 05:45:00,63.82754135131836,255.31016540527344,333.8010301869972
E.K. Chalki,PhotovoltaicArray,2024-08-15 06:00:00,70.93943786621094,283.75775146484375,386.09291235103166
E.K. Chalki,PhotovoltaicArray,2024-08-15 06:15:00,86.33045959472656,345.32183837890625,438.3847945150661
E.K. Chalki,PhotovoltaicArray,2024-08-15 06:30:00,92.42366027832031,369.69464111328125,490.6766766791005
E.K. Chalki,PhotovoltaicArray,2024-08-15 06:45:00,109.5755615234375,438.30224609375,544.0523284216642
E.K. Chalki,PhotovoltaicArray,2024-08-15 07:00:00,117.25370025634766,469.0148010253906,590.383477903788
E.K. Chalki,PhotovoltaicArray,2024-08-15 07:15:00,123.3705825805664,493.4823303222656,636.7146273859119
E.K. Chalki,PhotovoltaicArray,2024-08-15 07:30:00,135.08660888671875,540.346435546875,683.0457768680355
E.K. Chalki,PhotovoltaicArray,2024-08-15 07:45:00,134.21900939941406,536.8760375976562,729.3769263501595
E.K. Chalki,PhotovoltaicArray,2024-08-15 08:00:00,145.67535400390625,582.701416015625,764.5994376523588
E.K. Chalki,PhotovoltaicArray,2024-08-15 08:15:00,157.4666748046875,629.86669921875,799.8219489545583
E.K. Chalki,PhotovoltaicArray,2024-08-15 08:30:00,159.3748016357422,637.4992065429688,835.0444602567577
E.K. Chalki,PhotovoltaicArray,2024-08-15 08:45:00,159.82040405273438,639.2816162109375,870.2669715589569
E.K. Chalki,PhotovoltaicArray,2024-08-15 09:00:00,166.5869140625,666.34765625,891.1295359456443
E.K. Chalki,PhotovoltaicArray,2024-08-15 09:15:00,172.16502380371094,688.6600952148438,911.9921003323316
E.K. Chalki,PhotovoltaicArray,2024-08-15 09:30:00,167.1256561279297,668.5026245117188,932.854664719019
E.K. Chalki,PhotovoltaicArray,2024-08-15 09:45:00,161.555908203125,646.2236328125,953.7172291057063
E.K. Chalki,PhotovoltaicArray,2024-08-15 10:00:00,164.0920867919922,656.3683471679688,958.5941922090877
E.K. Chalki,PhotovoltaicArray,2024-08-15 10:15:00,168.677978515625,674.7119140625,963.4711553124691
E.K. Chalki,PhotovoltaicArray,2024-08-15 10:30:00,170.87887573242188,683.5155029296875,968.3481184158506
E.K. Chalki,PhotovoltaicArray,2024-08-15 10:45:00,169.10028076171875,676.401123046875,973.225081519232
E.K. Chalki,PhotovoltaicArray,2024-08-15 11:00:00,173.7386474609375,694.95458984375,961.574558550043
E.K. Chalki,PhotovoltaicArray,2024-08-15 11:15:00,177.81515502929688,711.2606201171875,949.924035580854
E.K. Chalki,PhotovoltaicArray,2024-08-15 11:30:00,169.7027587890625,678.81103515625,938.2735126116652
E.K. Chalki,PhotovoltaicArray,2024-08-15 11:45:00,164.15762329101562,656.6304931640625,926.6229896424761
E.K. Chalki,PhotovoltaicArray,2024-08-15 12:00:00,163.70355224609375,654.814208984375,899.2578077846135
E.K. Chalki,PhotovoltaicArray,2024-08-15 12:15:00,155.97654724121094,623.9061889648438,871.8926259267508
E.K. Chalki,PhotovoltaicArray,2024-08-15 12:30:00,152.8480224609375,611.39208984375,844.5274440688883
E.K. Chalki,PhotovoltaicArray,2024-08-15 12:45:00,131.58966064453125,526.358642578125,816.0784926324962
E.K. Chalki,PhotovoltaicArray,2024-08-15 13:00:00,137.52896118164062,550.1158447265625,775.708075832283
E.K. Chalki,PhotovoltaicArray,2024-08-15 13:15:00,130.964111328125,523.8564453125,735.3376590320702
E.K. Chalki,PhotovoltaicArray,2024-08-15 13:30:00,126.04450225830078,504.1780090332031,694.967242231857
E.K. Chalki,PhotovoltaicArray,2024-08-15 13:45:00,110.64657592773438,442.5863037109375,654.5968254316439
E.K. Chalki,PhotovoltaicArray,2024-08-15 14:00:00,96.3248519897461,385.2994079589844,605.0143672139325
E.K. Chalki,PhotovoltaicArray,2024-08-15 14:15:00,100.37190246582031,401.48760986328125,555.431908996221
E.K. Chalki,PhotovoltaicArray,2024-08-15 14:30:00,76.27322387695312,305.0928955078125,505.84945077850955
E.K. Chalki,PhotovoltaicArray,2024-08-15 14:45:00,70.85818481445312,283.4327392578125,456.2669925607981
E.K. Chalki,PhotovoltaicArray,2024-08-15 15:00:00,65.31536102294922,261.2614440917969,402.6203984236021
E.K. Chalki,PhotovoltaicArray,2024-08-15 15:15:00,49.346046447753906,197.38418579101562,348.97380428640616
E.K. Chalki,PhotovoltaicArray,2024-08-15 15:30:00,40.18682098388672,160.74728393554688,295.32721014921015
E.K. Chalki,PhotovoltaicArray,2024-08-15 15:45:00,27.553993225097656,110.21597290039062,241.68061601201418
E.K. Chalki,PhotovoltaicArray,2024-08-15 16:00:00,18.355897903442383,73.42359161376953,195.34946652989038
E.K. Chalki,PhotovoltaicArray,2024-08-15 16:15:00,11.524249076843262,46.09699630737305,149.0183170477666
E.K. Chalki,PhotovoltaicArray,2024-08-15 16:30:00,8.386460304260254,33.545841217041016,102.68716756564281
E.K. Chalki,PhotovoltaicArray,2024-08-15 16:45:00,0.0,0.0,56.35601808351901
E.K. Chalki,PhotovoltaicArray,2024-08-15 17:00:00,0.0,0.0,42.267013562639264
E.K. Chalki,PhotovoltaicArray,2024-08-15 17:15:00,0.0,0.0,28.178009041759505
E.K. Chalki,PhotovoltaicArray,2024-08-15 17:30:00,0.0,0.0,14.089004520879753
E.K. Chalki,PhotovoltaicArray,2024-08-15 17:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 18:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 18:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 18:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 18:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 19:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 19:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 19:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 19:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 20:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 20:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 20:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 20:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 21:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 21:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 21:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 21:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 22:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 22:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 22:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 22:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 23:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 23:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 23:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-15 23:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-16 00:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-16 00:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-16 00:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-16 00:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-16 01:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-16 01:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-16 01:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-16 01:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-16 02:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-16 02:15:00,0.0,0.0,0.0
