timestamps,total_energy,pump_energy,hvac_energy,Tin,Tout,RH,month,PMV,PPD,Overall_Comfort
2022-08-15 15:45:00,124.814173,55.820545,55.825825,22.611111118666667,27.531333333333333,50.906666666666666,8,-0.91,22.4,77.6
2022-08-15 16:00:00,96.778351,56.216917,56.221917000000005,22.52888891,27.96,51.25,8,-0.93,23.4,76.6
2022-08-15 16:15:00,116.289239,57.490201,57.496313,22.5,28.588666666666665,51.59333333333333,8,-0.94,23.8,76.2
2022-08-15 16:30:00,429.721701,56.079702,56.088589,22.442222228,28.706666666666667,52.02,8,-0.96,24.4,75.6
2022-08-15 16:45:00,185.317589,0.0,0.0,22.31925927733333,28.38266666666667,53.5,8,-0.99,25.8,74.2
2022-08-15 17:00:00,536.055503,0.0,0.0,22.47222225,27.69333333333333,55.79,8,-0.92,23.0,77.0
2022-08-15 17:15:00,704.471821,50.508815,50.515199,22.645925961333333,26.999333333333333,59.72,8,-0.84,19.8,80.2
2022-08-15 17:30:00,315.172948,49.793843,49.799672,22.63777779,26.326666666666664,61.7,8,-0.83,19.5,80.5
2022-08-15 17:45:00,205.879541,53.012046,53.019268,22.555555581333333,25.517333333333333,60.72,8,-0.86,20.7,79.3
2022-08-15 18:00:00,253.863178,56.536905,56.544128,22.44333334,25.262666666666668,58.79,8,-0.91,22.7,77.3
2022-08-15 18:15:00,151.343947,56.811893,56.818283,22.28814816,25.068666666666665,58.59333333333333,8,-0.97,24.9,75.1
2022-08-15 18:30:00,227.380628,51.933757,51.939033,22.19444445,25.101333333333333,58.49,8,-1.0,26.3,73.7
2022-08-15 18:45:00,108.915922,46.608416,46.614525,22.111111118666667,25.180000000000003,58.0,8,-1.04,27.6,72.4
2022-08-15 19:00:00,294.641268,49.145811,49.151646,22.027777798,25.178,57.77,8,-1.07,29.0,71.0
2022-08-15 19:15:00,396.397477,46.938678,46.945068,21.96518515733333,24.844,58.406666666666666,8,-1.08,29.8,70.2
2022-08-15 19:30:00,98.036079,45.385686,45.39124,21.942222226,24.04133333333333,58.73,8,-1.09,30.0,70.0
2022-08-15 19:45:00,305.868321,47.261444,47.268941,21.82296294,23.640666666666668,58.09333333333333,8,-1.14,32.1,67.9
2022-08-15 20:00:00,87.82371,46.925903,46.931734,21.69555556,23.671333333333333,57.74,8,-1.18,34.4,65.6
2022-08-15 20:15:00,110.187259,45.504848,45.511514,21.621481478666663,23.50733333333333,57.09333333333333,8,-1.21,35.8,64.2
2022-08-15 20:30:00,109.946158,45.213192,45.219302,21.581111126,23.342,56.74,8,-1.23,36.6,63.4
2022-08-15 20:45:00,70.02081,47.229779,47.235888,21.45481479733333,23.32933333333333,56.0,8,-1.28,39.1,60.9
2022-08-15 21:00:00,85.729348,44.686549,44.692658,21.333333348,23.124,55.51,8,-1.32,41.4,58.6
2022-08-15 21:15:00,89.235597,45.327075,45.333464,21.222222218666666,22.936,55.5,8,-1.36,43.4,56.6
2022-08-15 21:30:00,71.785185,44.298507,44.304618,21.111111148000003,22.696666666666665,55.5,8,-1.4,45.4,54.6
2022-08-15 21:45:00,238.387132,21.788882,21.794705,21.010370378666668,22.572666666666667,55.78,8,-1.43,47.2,52.8
2022-08-15 22:00:00,651.432833,0.0,0.0,21.086666682,22.446666666666665,57.49,8,-1.39,45.2,54.8
2022-08-15 22:15:00,296.267871,0.0,0.0,21.31259258,22.358666666666668,58.906666666666666,8,-1.31,40.7,59.3
2022-08-15 22:30:00,38.73345,0.0,0.0,21.44444445,22.282,59.5,8,-1.26,38.1,61.9
2022-08-15 22:45:00,285.844121,0.0,0.0,21.555555581333333,22.102,60.0,8,-1.22,36.1,63.9
2022-08-15 23:00:00,14.427479,0.0,0.0,21.63777779,21.93933333333333,60.49,8,-1.18,34.5,65.5
2022-08-15 23:15:00,39.327035,0.0,0.0,21.67703706,21.62,60.59333333333333,8,-1.17,33.8,66.2
2022-08-15 23:30:00,19.900314,0.0,0.0,21.74888889,21.408666666666665,60.99,8,-1.14,32.5,67.5
2022-08-15 23:45:00,16.42712,0.0,0.0,21.78814816,21.236666666666668,61.0,8,-1.13,31.9,68.1
2022-08-16 00:00:00,38.139863,0.0,0.0,21.83253965,21.037142857142857,61.010714285714286,8,-1.11,31.1,68.9
2022-08-16 00:15:00,10.290421,0.0,0.0,21.843703678666667,20.92,61.406666666666666,8,-1.11,30.8,69.2
2022-08-16 00:30:00,47.587263,24.003213,24.010435,21.858888878,20.933333333333334,61.23,8,-1.1,30.6,69.4
2022-08-16 00:45:00,69.557219,39.562308,39.569251,21.746666682666667,20.744666666666667,60.0,8,-1.15,32.8,67.2
2022-08-16 01:00:00,47.726423,38.388466,38.394299,21.494047617142854,20.622857142857143,58.46071428571429,8,-1.25,37.6,62.4
2022-08-16 01:15:00,74.002873,40.393385,40.398938,21.28814816,20.58333333333333,57.5,8,-1.32,41.6,58.4
2022-08-16 01:30:00,63.256083,43.261881,43.267715,21.11222226,20.448,56.76,8,-1.39,45.0,55.0
2022-08-16 01:45:00,283.052567,40.38005,40.387551,20.98962964,20.328,56.5,8,-1.43,47.4,52.6
2022-08-16 02:00:00,76.746097,37.787656,37.793212,20.82896827,20.21357142857143,56.5,8,-1.49,50.4,49.6
2022-08-16 02:15:00,47.202001,37.386837,37.392948,20.72023809142857,20.037142857142857,56.5,8,-1.53,52.4,47.6
2022-08-16 02:30:00,25.274267,0.0,0.0,20.696666672,19.711333333333336,57.28,8,-1.53,52.6,47.4
2022-08-16 02:45:00,35.504968,0.0,0.0,20.79851852,19.61,59.31333333333334,8,-1.48,50.0,50.0
2022-08-16 03:00:00,10.629852,0.0,0.0,20.997777778,19.52733333333333,60.24,8,-1.41,46.0,54.0
2022-08-16 03:15:00,28.686074,0.0,0.0,21.111111118666667,19.48,60.59333333333333,8,-1.37,43.8,56.2
2022-08-16 03:30:00,28.581358,0.0,0.0,21.19444445,19.307333333333336,61.24,8,-1.33,42.1,57.9
2022-08-16 03:45:00,11.14289,0.0,0.0,21.27777778133333,18.999333333333333,61.5,8,-1.3,40.5,59.5
2022-08-16 04:00:00,36.157165,0.0,0.0,21.333730127142854,18.785,61.510714285714286,8,-1.28,39.5,60.5
2022-08-16 04:15:00,22.366883,0.0,0.0,21.378518521333334,18.81533333333333,61.906666666666666,8,-1.27,38.6,61.4
2022-08-16 04:30:00,10.791234,0.0,0.0,21.39000001,18.92666666666667,62.01,8,-1.26,38.3,61.7
2022-08-16 04:45:00,42.145814,0.0,0.0,21.43407404,18.916666666666668,62.406666666666666,8,-1.24,37.4,62.6
2022-08-16 05:00:00,15.983527,0.0,0.0,21.445555512,18.944000000000003,62.5,8,-1.24,37.2,62.8
2022-08-16 05:15:00,17.367917,0.0,0.0,21.48962962133333,18.962,62.5,8,-1.22,36.4,63.6
2022-08-16 05:30:00,40.446437,0.0,0.0,21.473333312,18.65666666666667,62.51,8,-1.23,36.7,63.3
2022-08-16 05:45:00,10.589577,0.0,0.0,21.48962962133333,18.33933333333333,62.906666666666666,8,-1.22,36.3,63.7
2022-08-16 06:00:00,23.928487,0.0,0.0,21.5,18.134,63.0,8,-1.22,36.1,63.9
2022-08-16 06:15:00,34.084469,0.0,0.0,21.5,17.844,63.0,8,-1.22,36.1,63.9
2022-08-16 06:30:00,10.52569,0.0,0.0,21.5,17.734666666666666,63.0,8,-1.22,36.1,63.9
2022-08-16 06:45:00,129.212611,0.0,0.0,21.5,17.741333333333333,63.0,8,-1.22,36.1,63.9
2022-08-16 07:00:00,150.899797,0.0,0.0,21.5,18.094,63.25,8,-1.22,36.0,64.0
2022-08-16 07:15:00,10.512082,0.0,0.0,21.5,18.11133333333333,63.5,8,-1.21,35.9,64.1
2022-08-16 07:30:00,36.133832,0.0,0.0,21.5,18.16466666666667,63.75,8,-1.21,35.9,64.1
2022-08-16 07:45:00,29.959914,0.0,0.0,21.510370378666668,18.396,63.906666666666666,8,-1.21,35.6,64.4
2022-08-16 08:00:00,48.025301,38.681231,38.688454,21.553333376,19.464,62.73,8,-1.2,35.3,64.7
2022-08-16 08:15:00,81.290082,41.273626,41.279739,21.5,20.362,60.59333333333333,8,-1.23,36.8,63.2
2022-08-16 08:30:00,62.546664,45.430128,45.437072,21.447777736,20.908,59.01,8,-1.26,38.2,61.8
2022-08-16 08:45:00,58.033236,44.086016,44.09296,21.54518520266667,22.250666666666667,57.906666666666666,8,-1.23,36.9,63.1
2022-08-16 09:00:00,88.53423599999999,47.619483,47.625595,21.612222212,22.604666666666667,56.76,8,-1.22,36.1,63.9
